tree_idx,N,seed_theta,seed_Y,var_name,est,sd,bias,cover
1,200,13,5,Sigma_1,0.432223702331651,0.123483370652865,0.0722237023316512,TRUE
1,200,13,5,Sigma_2,0.606318083661065,0.174767746599047,0.246318083661065,TRUE
1,200,13,5,Sigma_3,0.595671227194758,0.1701953540783,0.235671227194758,TRUE
1,200,13,5,Sigma_4,0.622160546570753,0.181197161236939,0.262160546570753,TRUE
1,200,13,5,Sigma_5,0.478214743586337,0.137879298657833,0.118214743586337,TRUE
1,200,13,5,Sigma_6,3.62609197560307,0.880185280218953,-0.37390802439693,TRUE
1,200,13,5,Sigma_7,5.54635729360558,1.33451600820694,1.54635729360558,TRUE
2,200,13,1,Sigma_1,0.421445748509976,0.126879260305539,0.0614457485099758,TRUE
2,200,13,1,Sigma_2,0.546333938224449,0.159650078858756,0.186333938224449,TRUE
2,200,13,1,Sigma_3,0.514851372508357,0.149057021189058,0.154851372508357,TRUE
2,200,13,1,Sigma_4,0.457171758317453,0.134999047501376,0.0971717583174533,TRUE
2,200,13,1,Sigma_5,0.668280713733803,0.194168306824188,0.308280713733803,FALSE
2,200,13,1,Sigma_6,2.98380416984772,0.683092121295983,-1.01619583015228,TRUE
2,200,13,1,Sigma_7,4.19115386825864,1.02520996761644,0.191153868258641,TRUE
2,200,13,2,Sigma_1,0.38493746661159,0.115830537484641,0.0249374666115902,TRUE
2,200,13,2,Sigma_2,0.581079060042876,0.177445928553157,0.221079060042876,TRUE
2,200,13,2,Sigma_3,0.470115238627945,0.137718642857892,0.110115238627945,TRUE
2,200,13,2,Sigma_4,0.583257719707423,0.168057695650887,0.223257719707423,TRUE
2,200,13,2,Sigma_5,0.551972802981168,0.156190486414265,0.191972802981168,TRUE
2,200,13,2,Sigma_6,3.07982005832211,0.745951704828599,-0.92017994167789,TRUE
2,200,13,2,Sigma_7,4.72869856965016,1.22677961437531,0.728698569650162,TRUE
2,200,13,3,Sigma_1,0.369145882909992,0.106654605437023,0.00914588290999208,TRUE
2,200,13,3,Sigma_2,0.577615916874218,0.165576785087157,0.217615916874218,TRUE
2,200,13,3,Sigma_3,0.638000243816426,0.193503452040315,0.278000243816426,FALSE
2,200,13,3,Sigma_4,0.464558270733167,0.133073488325299,0.104558270733167,TRUE
2,200,13,3,Sigma_5,0.694952855260245,0.201003888053422,0.334952855260245,FALSE
2,200,13,3,Sigma_6,3.31637829664866,0.796298733507978,-0.683621703351339,TRUE
2,200,13,3,Sigma_7,4.00509955179454,0.981819783098549,0.00509955179453936,TRUE
2,200,13,4,Sigma_1,0.448185688224985,0.132902882343707,0.0881856882249851,TRUE
2,200,13,4,Sigma_2,0.577967939688889,0.168387028939799,0.217967939688889,TRUE
2,200,13,4,Sigma_3,0.526284131020188,0.156983906534706,0.166284131020188,TRUE
2,200,13,4,Sigma_4,0.5104179103961,0.15113594454005,0.1504179103961,TRUE
2,200,13,4,Sigma_5,0.479714180489415,0.135117057631283,0.119714180489415,TRUE
2,200,13,4,Sigma_6,3.32804924032471,0.821356634588046,-0.671950759675285,TRUE
2,200,13,4,Sigma_7,5.2205098516171,1.38416090913599,1.2205098516171,TRUE
2,200,13,5,Sigma_1,0.370530704827653,0.110677045383788,0.0105307048276528,TRUE
2,200,13,5,Sigma_2,0.561264232546498,0.166241023897783,0.201264232546498,TRUE
2,200,13,5,Sigma_3,0.542301066102916,0.158143756282295,0.182301066102916,TRUE
2,200,13,5,Sigma_4,0.532536442484391,0.160905195135839,0.172536442484391,TRUE
2,200,13,5,Sigma_5,0.499973949195173,0.143714632099035,0.139973949195173,TRUE
2,200,13,5,Sigma_6,3.19740845453795,0.795410123993442,-0.802591545462048,TRUE
2,200,13,5,Sigma_7,4.66704926732081,1.26141422406117,0.667049267320812,TRUE
3,200,13,1,Sigma_1,0.47621688542682,0.149725263485701,0.11621688542682,TRUE
3,200,13,1,Sigma_2,0.658474770903245,0.205227580519081,0.298474770903245,FALSE
3,200,13,1,Sigma_3,0.494410038745561,0.146179029466703,0.134410038745561,TRUE
3,200,13,1,Sigma_4,0.444655915648799,0.137706836163288,0.084655915648799,TRUE
3,200,13,1,Sigma_5,0.610641628519335,0.184017342016561,0.250641628519335,TRUE
3,200,13,1,Sigma_6,3.5070187458844,0.97110359930835,-0.492981254115598,TRUE
3,200,13,1,Sigma_7,4.7638186146724,1.21510817408846,0.763818614672403,TRUE
3,200,13,2,Sigma_1,0.388954472596873,0.113393792091465,0.028954472596873,TRUE
3,200,13,2,Sigma_2,0.748233983349508,0.225947621922646,0.388233983349508,FALSE
3,200,13,2,Sigma_3,0.466600161099466,0.143724807310627,0.106600161099466,TRUE
3,200,13,2,Sigma_4,0.535742842461878,0.165794232597055,0.175742842461878,TRUE
3,200,13,2,Sigma_5,0.46708743856041,0.133613149705914,0.10708743856041,TRUE
3,200,13,2,Sigma_6,3.52095808613285,0.845872768438563,-0.479041913867147,TRUE
3,200,13,2,Sigma_7,4.48366058712041,1.12709754034233,0.483660587120406,TRUE
3,200,13,3,Sigma_1,0.415066613473193,0.126525627695031,0.0550666134731927,TRUE
3,200,13,3,Sigma_2,0.640996767488489,0.187051748139416,0.280996767488489,FALSE
3,200,13,3,Sigma_3,0.680449054007625,0.207017330224237,0.320449054007625,FALSE
3,200,13,3,Sigma_4,0.431512801378903,0.124325952707492,0.0715128013789028,TRUE
3,200,13,3,Sigma_5,0.623606783600402,0.185968037267693,0.263606783600402,TRUE
3,200,13,3,Sigma_6,3.55083303745916,0.88457311595734,-0.449166962540843,TRUE
3,200,13,3,Sigma_7,4.23420337184697,1.05867436198544,0.234203371846974,TRUE
3,200,13,4,Sigma_1,0.512312102735766,0.1588121306095,0.152312102735766,TRUE
3,200,13,4,Sigma_2,0.677799037933472,0.207626203704141,0.317799037933472,FALSE
3,200,13,4,Sigma_3,0.472737005788494,0.146472724470353,0.112737005788494,TRUE
3,200,13,4,Sigma_4,0.485342868336084,0.149818185903331,0.125342868336084,TRUE
3,200,13,4,Sigma_5,0.547664822504013,0.164222051881294,0.187664822504013,TRUE
3,200,13,4,Sigma_6,4.10967463492017,0.990748445274776,0.10967463492017,TRUE
3,200,13,4,Sigma_7,5.13719554908441,1.34406934118641,1.13719554908441,TRUE
3,200,13,5,Sigma_1,0.452921599197552,0.147901090172488,0.0929215991975518,TRUE
3,200,13,5,Sigma_2,0.645091973827297,0.188103421450989,0.285091973827297,FALSE
3,200,13,5,Sigma_3,0.484834983520667,0.142853056572363,0.124834983520667,TRUE
3,200,13,5,Sigma_4,0.55976119336166,0.179847328529984,0.19976119336166,TRUE
3,200,13,5,Sigma_5,0.530978392183061,0.160637578864328,0.170978392183061,TRUE
3,200,13,5,Sigma_6,4.11615647919915,1.1439847377164,0.116156479199149,TRUE
3,200,13,5,Sigma_7,4.99379661428462,1.27266862062929,0.993796614284621,TRUE
4,200,13,1,Sigma_1,0.377140505647866,0.1147852776965,0.0171405056478657,TRUE
4,200,13,1,Sigma_2,0.672953423857577,0.222713140295869,0.312953423857577,TRUE
4,200,13,1,Sigma_3,0.479469679478079,0.148769477480433,0.119469679478079,TRUE
4,200,13,1,Sigma_4,0.359356357718281,0.111159432198962,-0.000643642281718648,TRUE
4,200,13,1,Sigma_5,0.62514424375608,0.185289171814533,0.26514424375608,TRUE
4,200,13,1,Sigma_6,2.81828586737759,0.752274264062206,-1.18171413262241,TRUE
4,200,13,1,Sigma_7,3.8200651997056,1.01091072779218,-0.1799348002944,TRUE
4,200,13,2,Sigma_1,0.424622294737444,0.133844295019886,0.0646222947374441,TRUE
4,200,13,2,Sigma_2,0.53129433761388,0.170621375180089,0.17129433761388,TRUE
4,200,13,2,Sigma_3,0.504562186273923,0.152489174963541,0.144562186273923,TRUE
4,200,13,2,Sigma_4,0.521596260923259,0.162592255515044,0.161596260923259,TRUE
4,200,13,2,Sigma_5,0.618924332393864,0.182859695719612,0.258924332393864,TRUE
4,200,13,2,Sigma_6,2.43399543141796,0.639241855420451,-1.56600456858204,FALSE
4,200,13,2,Sigma_7,3.84235014665618,1.04853193231507,-0.157649853343817,TRUE
4,200,13,3,Sigma_1,0.349193815627083,0.108286600821118,-0.0108061843729167,TRUE
4,200,13,3,Sigma_2,0.586182656747626,0.190332143818113,0.226182656747626,TRUE
4,200,13,3,Sigma_3,0.547208437870268,0.167692984409783,0.187208437870268,TRUE
4,200,13,3,Sigma_4,0.373236349900522,0.113707883476441,0.013236349900522,TRUE
4,200,13,3,Sigma_5,0.630927916731848,0.187415469730064,0.270927916731848,TRUE
4,200,13,3,Sigma_6,3.1406475189127,0.890657256844001,-0.859352481087297,TRUE
4,200,13,3,Sigma_7,3.65331372356885,0.938583670939932,-0.346686276431148,TRUE
4,200,13,4,Sigma_1,0.521146542996793,0.172677575913708,0.161146542996793,TRUE
4,200,13,4,Sigma_2,0.532952871798107,0.175254285695267,0.172952871798107,TRUE
4,200,13,4,Sigma_3,0.50450986597677,0.150360786048414,0.14450986597677,TRUE
4,200,13,4,Sigma_4,0.428413220259103,0.130871033396376,0.0684132202591031,TRUE
4,200,13,4,Sigma_5,0.491907904329333,0.145390760422424,0.131907904329333,TRUE
4,200,13,4,Sigma_6,2.92929796273464,0.846538387988759,-1.07070203726536,TRUE
4,200,13,4,Sigma_7,5.05845044029356,1.41283504842276,1.05845044029356,TRUE
4,200,13,5,Sigma_1,0.384193522115324,0.118316483973866,0.024193522115324,TRUE
4,200,13,5,Sigma_2,0.499988324771743,0.157310603628798,0.139988324771743,TRUE
4,200,13,5,Sigma_3,0.525184894788903,0.157885387634175,0.165184894788903,TRUE
4,200,13,5,Sigma_4,0.469124908552272,0.153646230243289,0.109124908552272,TRUE
4,200,13,5,Sigma_5,0.558931000010525,0.159166699161385,0.198931000010525,TRUE
4,200,13,5,Sigma_6,2.94296239015528,0.788624696600067,-1.05703760984472,TRUE
4,200,13,5,Sigma_7,3.7875578588713,0.983581953306743,-0.212442141128701,TRUE
1,200,14,1,Sigma_1,0.530548319985198,0.153140185516765,0.170548319985198,TRUE
1,200,14,1,Sigma_2,0.540720829882119,0.160082874977567,0.180720829882119,TRUE
1,200,14,1,Sigma_3,0.464134080814222,0.132392501508716,0.104134080814222,TRUE
1,200,14,1,Sigma_4,0.540001676322251,0.160332792674387,0.180001676322251,TRUE
1,200,14,1,Sigma_5,0.586550287680908,0.170639886926416,0.226550287680908,TRUE
1,200,14,1,Sigma_6,3.95143887897581,0.914157974560935,-0.048561121024187,TRUE
1,200,14,1,Sigma_7,4.22205904817176,0.962798447494754,0.222059048171762,TRUE
1,200,14,2,Sigma_1,0.462666118595574,0.132270166273745,0.102666118595574,TRUE
1,200,14,2,Sigma_2,0.43474346969484,0.124293737330804,0.0747434696948404,TRUE
1,200,14,2,Sigma_3,0.53087741287747,0.157703014938127,0.17087741287747,TRUE
1,200,14,2,Sigma_4,0.541986802920067,0.155146128900935,0.181986802920067,TRUE
1,200,14,2,Sigma_5,0.544795214336632,0.164446008276653,0.184795214336632,TRUE
1,200,14,2,Sigma_6,3.68653245879684,0.850718386653034,-0.313467541203159,TRUE
1,200,14,2,Sigma_7,3.88080882145141,0.872637151361352,-0.119191178548588,TRUE
1,200,14,3,Sigma_1,0.46327210209578,0.137657907604901,0.10327210209578,TRUE
1,200,14,3,Sigma_2,0.564395580987554,0.159655530736984,0.204395580987554,TRUE
1,200,14,3,Sigma_3,0.55233057447004,0.163475099126024,0.19233057447004,TRUE
1,200,14,3,Sigma_4,0.540669185439343,0.162868449948468,0.180669185439343,TRUE
1,200,14,3,Sigma_5,0.530949893090219,0.150556145181812,0.170949893090219,TRUE
1,200,14,3,Sigma_6,3.88624533738936,0.901549438987438,-0.113754662610642,TRUE
1,200,14,3,Sigma_7,4.12843630209259,0.967601613938933,0.128436302092592,TRUE
1,200,14,4,Sigma_1,0.460351897645942,0.134472828517163,0.100351897645942,TRUE
1,200,14,4,Sigma_2,0.445781748385574,0.128131959474624,0.0857817483855743,TRUE
1,200,14,4,Sigma_3,0.445002820728514,0.129411460768263,0.0850028207285144,TRUE
1,200,14,4,Sigma_4,0.553143358747262,0.158558762211986,0.193143358747262,TRUE
1,200,14,4,Sigma_5,0.479021829028459,0.136853529922659,0.119021829028459,TRUE
1,200,14,4,Sigma_6,4.91911846067188,1.16503723811024,0.919118460671881,TRUE
1,200,14,4,Sigma_7,6.51651931205016,1.63494670456903,2.51651931205016,TRUE
1,200,14,5,Sigma_1,0.473664160204667,0.137780209762524,0.113664160204667,TRUE
1,200,14,5,Sigma_2,0.480855668722298,0.13823767944318,0.120855668722298,TRUE
1,200,14,5,Sigma_3,0.490997067388623,0.145019932036799,0.130997067388623,TRUE
1,200,14,5,Sigma_4,0.532791756345866,0.154897763012067,0.172791756345866,TRUE
1,200,14,5,Sigma_5,0.534779603173468,0.154873758228329,0.174779603173468,TRUE
1,200,14,5,Sigma_6,4.14717028211551,0.961199311920729,0.147170282115505,TRUE
1,200,14,5,Sigma_7,4.24591249463998,0.996542438182476,0.245912494639978,TRUE
2,200,14,1,Sigma_1,0.529164300132174,0.154506908855728,0.169164300132174,TRUE
2,200,14,1,Sigma_2,0.440488591655712,0.130513739185624,0.0804885916557122,TRUE
2,200,14,1,Sigma_3,0.470657948032331,0.13965235241894,0.110657948032331,TRUE
2,200,14,1,Sigma_4,0.43894370383358,0.129315848740765,0.0789437038335797,TRUE
2,200,14,1,Sigma_5,0.557900837422238,0.1638504959694,0.197900837422238,TRUE
2,200,14,1,Sigma_6,3.81225656782962,0.935893838141875,-0.187743432170381,TRUE
2,200,14,1,Sigma_7,3.93756733577299,0.950249426199556,-0.0624326642270105,TRUE
2,200,14,2,Sigma_1,0.524814034911136,0.152280450027092,0.164814034911136,TRUE
2,200,14,2,Sigma_2,0.338621949964199,0.101917267615209,-0.0213780500358011,TRUE
2,200,14,2,Sigma_3,0.514877952468378,0.151925973728025,0.154877952468378,TRUE
2,200,14,2,Sigma_4,0.480239916750408,0.138634306769144,0.120239916750408,TRUE
2,200,14,2,Sigma_5,0.440650663619087,0.132868082725424,0.0806506636190873,TRUE
2,200,14,2,Sigma_6,3.59397741712234,0.869439439507598,-0.406022582877664,TRUE
2,200,14,2,Sigma_7,3.48304313548319,0.82099011096835,-0.516956864516811,TRUE
2,200,14,3,Sigma_1,0.437259511655997,0.130718350596104,0.0772595116559969,TRUE
2,200,14,3,Sigma_2,0.482712832208469,0.141958531827094,0.122712832208469,TRUE
2,200,14,3,Sigma_3,0.572807453605821,0.169820238657851,0.212807453605821,TRUE
2,200,14,3,Sigma_4,0.482842095912296,0.141288345852818,0.122842095912296,TRUE
2,200,14,3,Sigma_5,0.45724265627609,0.134020224536694,0.0972426562760905,TRUE
2,200,14,3,Sigma_6,3.57999006009615,0.850754033805887,-0.420009939903851,TRUE
2,200,14,3,Sigma_7,3.96741898363789,0.97050223866571,-0.0325810163621085,TRUE
2,200,14,4,Sigma_1,0.42076741142062,0.122901733295885,0.0607674114206205,TRUE
2,200,14,4,Sigma_2,0.354171811961919,0.106130059985106,-0.00582818803808094,TRUE
2,200,14,4,Sigma_3,0.489657475360376,0.143565824785863,0.129657475360376,TRUE
2,200,14,4,Sigma_4,0.541998146369258,0.161590725369036,0.181998146369258,TRUE
2,200,14,4,Sigma_5,0.461256458391887,0.131379694628592,0.101256458391887,TRUE
2,200,14,4,Sigma_6,4.86751948194951,1.2005533133313,0.867519481949508,TRUE
2,200,14,4,Sigma_7,5.84404768339596,1.5426488011013,1.84404768339596,TRUE
2,200,14,5,Sigma_1,0.493910946700713,0.143055908237526,0.133910946700713,TRUE
2,200,14,5,Sigma_2,0.453929811229449,0.133445967648369,0.0939298112294494,TRUE
2,200,14,5,Sigma_3,0.459041947322534,0.135202917221194,0.099041947322534,TRUE
2,200,14,5,Sigma_4,0.50963465603598,0.153048757528355,0.14963465603598,TRUE
2,200,14,5,Sigma_5,0.486646197635759,0.142724945236227,0.126646197635759,TRUE
2,200,14,5,Sigma_6,4.00896598218836,0.974831268299278,0.00896598218836431,TRUE
2,200,14,5,Sigma_7,3.64450477729933,0.876093872050541,-0.355495222700668,TRUE
3,200,14,1,Sigma_1,0.49304153783305,0.146938433986765,0.13304153783305,TRUE
3,200,14,1,Sigma_2,0.510012166607666,0.172208646697905,0.150012166607666,TRUE
3,200,14,1,Sigma_3,0.537297824736503,0.158614605893111,0.177297824736503,TRUE
3,200,14,1,Sigma_4,0.417099622576439,0.126174009740361,0.0570996225764391,TRUE
3,200,14,1,Sigma_5,0.549528127037523,0.164737951998401,0.189528127037523,TRUE
3,200,14,1,Sigma_6,4.18107396710855,1.08465372711598,0.181073967108552,TRUE
3,200,14,1,Sigma_7,3.72442142646242,0.921102622130469,-0.275578573537579,TRUE
3,200,14,2,Sigma_1,0.453318511172654,0.1414077187393,0.0933185111726544,TRUE
3,200,14,2,Sigma_2,0.300639092844989,0.0913514086020747,-0.0593609071550113,TRUE
3,200,14,2,Sigma_3,0.635738703278971,0.190369954110181,0.275738703278971,TRUE
3,200,14,2,Sigma_4,0.528998088291521,0.154841290769326,0.168998088291521,TRUE
3,200,14,2,Sigma_5,0.524632008955539,0.16826016638788,0.164632008955539,TRUE
3,200,14,2,Sigma_6,3.77215119182668,0.937205160082414,-0.227848808173325,TRUE
3,200,14,2,Sigma_7,3.49885022086117,0.903482668461548,-0.501149779138835,TRUE
3,200,14,3,Sigma_1,0.410373696830597,0.124324896787166,0.0503736968305972,TRUE
3,200,14,3,Sigma_2,0.456265058528178,0.146969387265176,0.0962650585281775,TRUE
3,200,14,3,Sigma_3,0.589981121880066,0.186549695248915,0.229981121880066,TRUE
3,200,14,3,Sigma_4,0.540990150021158,0.1715482527904,0.180990150021158,TRUE
3,200,14,3,Sigma_5,0.471157420953534,0.146871102962625,0.111157420953534,TRUE
3,200,14,3,Sigma_6,3.82890358163381,0.945027341636476,-0.171096418366191,TRUE
3,200,14,3,Sigma_7,3.33864862651054,0.907679367215235,-0.661351373489457,TRUE
3,200,14,4,Sigma_1,0.441694984769227,0.134538410503351,0.081694984769227,TRUE
3,200,14,4,Sigma_2,0.385325997636669,0.126988798378639,0.0253259976366688,TRUE
3,200,14,4,Sigma_3,0.714053841139121,0.237672191546767,0.354053841139121,FALSE
3,200,14,4,Sigma_4,0.499032329783974,0.149214531303415,0.139032329783974,TRUE
3,200,14,4,Sigma_5,0.480984313562816,0.148066824402237,0.120984313562816,TRUE
3,200,14,4,Sigma_6,4.75743108784903,1.28558308963613,0.757431087849033,TRUE
3,200,14,4,Sigma_7,4.35071915531031,1.09503530539102,0.350719155310313,TRUE
3,200,14,5,Sigma_1,0.470732247548143,0.137429900601177,0.110732247548143,TRUE
3,200,14,5,Sigma_2,0.3780210025633,0.120165255481264,0.0180210025632999,TRUE
3,200,14,5,Sigma_3,0.57371812293493,0.17983463123485,0.21371812293493,TRUE
3,200,14,5,Sigma_4,0.530348378966588,0.166410632013394,0.170348378966588,TRUE
3,200,14,5,Sigma_5,0.5401447550359,0.164099819150502,0.1801447550359,TRUE
3,200,14,5,Sigma_6,4.01314839992358,1.02561593807049,0.0131483999235842,TRUE
3,200,14,5,Sigma_7,3.81733275554782,0.96030440815658,-0.182667244452178,TRUE
4,200,14,1,Sigma_1,0.579022037554255,0.17988860076453,0.219022037554255,TRUE
4,200,14,1,Sigma_2,0.424785780372492,0.134469264926542,0.0647857803724924,TRUE
4,200,14,1,Sigma_3,0.420112969525676,0.123465576238218,0.0601129695256762,TRUE
4,200,14,1,Sigma_4,0.420923946092205,0.140264941659637,0.0609239460922047,TRUE
4,200,14,1,Sigma_5,0.508019192940188,0.155737353369947,0.148019192940188,TRUE
4,200,14,1,Sigma_6,4.25069803617492,1.15260185266549,0.250698036174923,TRUE
4,200,14,1,Sigma_7,3.1931263661725,0.80955456021031,-0.806873633827497,TRUE
4,200,14,2,Sigma_1,0.600467589079234,0.194475073284665,0.240467589079234,TRUE
4,200,14,2,Sigma_2,0.329443971128412,0.10612737153515,-0.0305560288715882,TRUE
4,200,14,2,Sigma_3,0.493524889991348,0.162943768961984,0.133524889991348,TRUE
4,200,14,2,Sigma_4,0.396748589047986,0.128248185344564,0.0367485890479863,TRUE
4,200,14,2,Sigma_5,0.496883253288389,0.163943368341884,0.136883253288389,TRUE
4,200,14,2,Sigma_6,3.43176202532002,0.891209007261886,-0.568237974679985,TRUE
4,200,14,2,Sigma_7,2.97572937576411,0.767281100134561,-1.02427062423589,TRUE
4,200,14,3,Sigma_1,0.450843780529413,0.135297813851003,0.0908437805294133,TRUE
4,200,14,3,Sigma_2,0.524996405414993,0.165521826238049,0.164996405414993,TRUE
4,200,14,3,Sigma_3,0.590431562497251,0.196593536266829,0.230431562497251,TRUE
4,200,14,3,Sigma_4,0.455505096540109,0.147431652329569,0.095505096540109,TRUE
4,200,14,3,Sigma_5,0.456536013902215,0.14006609890658,0.0965360139022147,TRUE
4,200,14,3,Sigma_6,3.28078750207363,0.84922486006685,-0.719212497926375,TRUE
4,200,14,3,Sigma_7,3.23851211806011,0.863293452513472,-0.761487881939888,TRUE
4,200,14,4,Sigma_1,0.482219115929453,0.14479804569242,0.122219115929453,TRUE
4,200,14,4,Sigma_2,0.363651210380463,0.114913879747121,0.00365121038046323,TRUE
4,200,14,4,Sigma_3,0.441734706837186,0.139197154906897,0.0817347068371864,TRUE
4,200,14,4,Sigma_4,0.527246833554508,0.172101636510538,0.167246833554508,TRUE
4,200,14,4,Sigma_5,0.436310160595186,0.134109928340699,0.0763101605951859,TRUE
4,200,14,4,Sigma_6,4.97331179406886,1.3163730235791,0.973311794068863,TRUE
4,200,14,4,Sigma_7,3.77989557395137,1.0315053069474,-0.220104426048627,TRUE
4,200,14,5,Sigma_1,0.565457188459784,0.192627132590961,0.205457188459784,TRUE
4,200,14,5,Sigma_2,0.401601713594159,0.139001467977624,0.0416017135941589,TRUE
4,200,14,5,Sigma_3,0.517712444174056,0.175986653342725,0.157712444174056,TRUE
4,200,14,5,Sigma_4,0.439389132631227,0.153271886812379,0.0793891326312268,TRUE
4,200,14,5,Sigma_5,0.524914469238518,0.179340717752273,0.164914469238518,TRUE
4,200,14,5,Sigma_6,3.31308020030665,0.927437598367696,-0.686919799693345,TRUE
4,200,14,5,Sigma_7,2.65826769720964,0.779601944815702,-1.34173230279036,TRUE
1,200,15,1,Sigma_1,0.404116454411259,0.118042698668867,0.0441164544112589,TRUE
1,200,15,1,Sigma_2,0.684340042147587,0.194542306451338,0.324340042147587,FALSE
1,200,15,1,Sigma_3,0.476983479903035,0.138565711448431,0.116983479903035,TRUE
1,200,15,1,Sigma_4,0.320467117001691,0.092473180887723,-0.0395328829983094,TRUE
1,200,15,1,Sigma_5,0.626140131503873,0.183638901722294,0.266140131503873,TRUE
1,200,15,1,Sigma_6,4.35718443589174,1.07767826082865,0.357184435891741,TRUE
1,200,15,1,Sigma_7,4.34456600858721,1.04319270335766,0.34456600858721,TRUE
1,200,15,2,Sigma_1,0.34881308164174,0.101342980616899,-0.0111869183582602,TRUE
1,200,15,2,Sigma_2,0.649012155216997,0.192615925735657,0.289012155216997,FALSE
1,200,15,2,Sigma_3,0.521782532033776,0.151328294610968,0.161782532033776,TRUE
1,200,15,2,Sigma_4,0.429526819935004,0.124924648762375,0.0695268199350043,TRUE
1,200,15,2,Sigma_5,0.5290267873919,0.15389826516137,0.1690267873919,TRUE
1,200,15,2,Sigma_6,3.61244678008847,0.886446852727308,-0.387553219911533,TRUE
1,200,15,2,Sigma_7,3.82685268060784,0.910259365321029,-0.17314731939216,TRUE
1,200,15,3,Sigma_1,0.309882509258413,0.0910946326868965,-0.0501174907415873,TRUE
1,200,15,3,Sigma_2,0.778626654670873,0.22465150958072,0.418626654670873,FALSE
1,200,15,3,Sigma_3,0.612672151176717,0.183565074471986,0.252672151176717,TRUE
1,200,15,3,Sigma_4,0.422129923625669,0.121737674141474,0.0621299236256693,TRUE
1,200,15,3,Sigma_5,0.452037769994149,0.131419476665956,0.0920377699941494,TRUE
1,200,15,3,Sigma_6,4.66623185970316,1.24130016807537,0.666231859703157,TRUE
1,200,15,3,Sigma_7,3.93985377480733,0.92901482374193,-0.0601462251926708,TRUE
1,200,15,4,Sigma_1,0.403133456643681,0.116783130763431,0.0431334566436813,TRUE
1,200,15,4,Sigma_2,0.551074001178174,0.15536262483247,0.191074001178174,TRUE
1,200,15,4,Sigma_3,0.557098424416786,0.16638524166948,0.197098424416786,TRUE
1,200,15,4,Sigma_4,0.396497327625152,0.115384537332828,0.0364973276251523,TRUE
1,200,15,4,Sigma_5,0.43509608662325,0.123250984602411,0.0750960866232495,TRUE
1,200,15,4,Sigma_6,4.87728560679485,1.19199127010356,0.877285606794855,TRUE
1,200,15,4,Sigma_7,4.76722686718897,1.2087158633279,0.767226867188974,TRUE
1,200,15,5,Sigma_1,0.373854231537606,0.117448153979566,0.0138542315376059,TRUE
1,200,15,5,Sigma_2,0.663904194927052,0.190278573116438,0.303904194927052,FALSE
1,200,15,5,Sigma_3,0.540614259916711,0.149639674047059,0.180614259916711,TRUE
1,200,15,5,Sigma_4,0.457163162465735,0.13217394517116,0.0971631624657355,TRUE
1,200,15,5,Sigma_5,0.399796122380096,0.117403138458637,0.0397961223800965,TRUE
1,200,15,5,Sigma_6,4.30816910905354,1.121659823406,0.308169109053536,TRUE
1,200,15,5,Sigma_7,4.23486181706931,1.01399428836839,0.234861817069311,TRUE
2,200,15,1,Sigma_1,0.425445705568108,0.126072705032894,0.0654457055681076,TRUE
2,200,15,1,Sigma_2,0.649206071955085,0.192272245465431,0.289206071955085,FALSE
2,200,15,1,Sigma_3,0.515154252248661,0.151348684603715,0.155154252248661,TRUE
2,200,15,1,Sigma_4,0.339421972529648,0.101914954342642,-0.0205780274703524,TRUE
2,200,15,1,Sigma_5,0.596476824981917,0.184681025339317,0.236476824981917,TRUE
2,200,15,1,Sigma_6,4.05274359124349,0.987488863161518,0.0527435912434875,TRUE
2,200,15,1,Sigma_7,3.53502564422792,0.837606482207376,-0.464974355772075,TRUE
2,200,15,2,Sigma_1,0.343533630315039,0.102927930397718,-0.0164663696849611,TRUE
2,200,15,2,Sigma_2,0.620740034708523,0.185628068181059,0.260740034708523,TRUE
2,200,15,2,Sigma_3,0.589815602385081,0.174723350659397,0.229815602385081,TRUE
2,200,15,2,Sigma_4,0.426351997435186,0.131212758917833,0.0663519974351865,TRUE
2,200,15,2,Sigma_5,0.517048065629024,0.155304139484249,0.157048065629024,TRUE
2,200,15,2,Sigma_6,3.41278659917014,0.857152186398744,-0.587213400829858,TRUE
2,200,15,2,Sigma_7,3.73337339962875,0.893372771991591,-0.266626600371246,TRUE
2,200,15,3,Sigma_1,0.328013429947246,0.0986537596631722,-0.031986570052754,TRUE
2,200,15,3,Sigma_2,0.79667257178552,0.241177769267722,0.43667257178552,FALSE
2,200,15,3,Sigma_3,0.669751016292425,0.203260652037507,0.309751016292425,FALSE
2,200,15,3,Sigma_4,0.417619503527751,0.123349994943946,0.057619503527751,TRUE
2,200,15,3,Sigma_5,0.460328137481134,0.138403380759218,0.100328137481134,TRUE
2,200,15,3,Sigma_6,3.92604498045829,1.00073507841092,-0.0739550195417147,TRUE
2,200,15,3,Sigma_7,3.75453232226916,0.921606640228775,-0.245467677730838,TRUE
2,200,15,4,Sigma_1,0.427886003933152,0.129308785826619,0.067886003933152,TRUE
2,200,15,4,Sigma_2,0.540066665216377,0.163184077919905,0.180066665216377,TRUE
2,200,15,4,Sigma_3,0.492983912696998,0.143636904346837,0.132983912696998,TRUE
2,200,15,4,Sigma_4,0.387145745274669,0.114811221564267,0.0271457452746686,TRUE
2,200,15,4,Sigma_5,0.402568227033932,0.115346231192043,0.0425682270339317,TRUE
2,200,15,4,Sigma_6,4.70581891811886,1.20975146780586,0.705818918118859,TRUE
